timestamp,total_demand
2012-01-10T05:00:00Z,10010.543204000001
2012-01-10T06:00:00Z,10049.398964
2012-01-10T07:00:00Z,9735.011311999999
2012-01-10T08:00:00Z,9277.579962
2012-01-10T09:00:00Z,9170.379646000001
2012-01-10T10:00:00Z,9125.543526000001
2012-01-10T11:00:00Z,8493.740596
2012-01-10T12:00:00Z,8106.218554
2012-01-10T13:00:00Z,8377.333522
2012-01-10T14:00:00Z,7669.9913
2012-01-10T15:00:00Z,7860.726874
2012-01-10T16:00:00Z,7316.778158
2012-01-10T17:00:00Z,7048.890454
2012-01-10T18:00:00Z,7273.805829999999
2012-01-10T19:00:00Z,8136.906902000001
2012-01-10T20:00:00Z,9323.061438
2012-01-10T21:00:00Z,9851.541942
2012-01-10T22:00:00Z,10174.54995
2012-01-10T23:00:00Z,10215.351868
2012-01-11T00:00:00Z,10252.676056
2012-01-11T01:00:00Z,10206.74137
2012-01-11T02:00:00Z,10094.665178
2012-01-11T03:00:00Z,9985.736104
2012-01-11T04:00:00Z,9895.534526
2012-01-11T05:00:00Z,9907.877782
2012-01-11T06:00:00Z,9940.492896
2012-01-11T07:00:00Z,9643.975138
2012-01-11T08:00:00Z,9266.749609999999
2012-01-11T09:00:00Z,9113.128562
2012-01-11T10:00:00Z,9186.770348
2012-01-11T11:00:00Z,8537.268864
2012-01-11T12:00:00Z,8059.493936000001
2012-01-11T13:00:00Z,8327.3165
2012-01-11T14:00:00Z,7674.993058
2012-01-11T15:00:00Z,7904.409718
2012-01-11T16:00:00Z,7438.800266
2012-01-11T17:00:00Z,7168.128746
2012-01-11T18:00:00Z,7377.595617999999
2012-01-11T19:00:00Z,8222.209564
2012-01-11T20:00:00Z,9315.735448
2012-01-11T21:00:00Z,9778.084856000001
2012-01-11T22:00:00Z,10085.874437999999
2012-01-11T23:00:00Z,10133.216428
2012-01-12T00:00:00Z,10163.550402
2012-01-12T01:00:00Z,10251.137844
2012-01-12T02:00:00Z,10250.232813999999
2012-01-12T03:00:00Z,10187.721088
2012-01-12T04:00:00Z,10123.134526000002
2012-01-12T05:00:00Z,10153.70435
2012-01-12T06:00:00Z,10102.153554
2012-01-12T07:00:00Z,9754.956180000001
2012-01-12T08:00:00Z,9385.286792
2012-01-12T09:00:00Z,9206.535189999999
2012-01-12T10:00:00Z,9139.852308
2012-01-12T11:00:00Z,8506.614644000001
2012-01-12T12:00:00Z,8055.804516
2012-01-12T13:00:00Z,8253.289628
2012-01-12T14:00:00Z,7613.122048
2012-01-12T15:00:00Z,7805.952094
2012-01-12T16:00:00Z,7262.530114
2012-01-12T17:00:00Z,6988.339246
2012-01-12T18:00:00Z,7267.76278
2012-01-12T19:00:00Z,8054.436618
2012-01-12T20:00:00Z,9209.394413999999
2012-01-12T21:00:00Z,9713.986946
2012-01-12T22:00:00Z,9996.79831
2012-01-12T23:00:00Z,10139.878058
2012-01-13T00:00:00Z,10226.933342
2012-01-13T01:00:00Z,10197.490922
2012-01-13T02:00:00Z,10127.197248
2012-01-13T03:00:00Z,10038.305550000001
2012-01-13T04:00:00Z,9973.685624000002
2012-01-13T05:00:00Z,9922.241886
2012-01-13T06:00:00Z,9875.812392
2012-01-13T07:00:00Z,9573.685786
2012-01-13T08:00:00Z,9258.754734
2012-01-13T09:00:00Z,9046.522789999999
2012-01-13T10:00:00Z,8978.710638
2012-01-13T11:00:00Z,8424.302158
2012-01-13T12:00:00Z,8021.131432
2012-01-13T13:00:00Z,8207.878614000001
2012-01-13T14:00:00Z,7563.379514
2012-01-13T15:00:00Z,7660.099630000001
2012-01-13T16:00:00Z,7002.217081999999
2012-01-13T17:00:00Z,6693.125066
2012-01-13T18:00:00Z,6739.54539
2012-01-13T19:00:00Z,7078.222738
2012-01-13T20:00:00Z,7652.274642
2012-01-13T21:00:00Z,8171.9293020000005
2012-01-13T22:00:00Z,8617.74901
2012-01-13T23:00:00Z,8790.743898
2012-01-14T00:00:00Z,8740.099988
2012-01-14T01:00:00Z,8607.182312
2012-01-14T02:00:00Z,8527.459104
2012-01-14T03:00:00Z,8444.429296
2012-01-14T04:00:00Z,8441.585844000001
2012-01-14T05:00:00Z,8593.39864
2012-01-14T06:00:00Z,8698.153444
2012-01-14T07:00:00Z,8687.434570000001
2012-01-14T08:00:00Z,8517.383134
2012-01-14T09:00:00Z,8433.096826
2012-01-14T10:00:00Z,8486.641899999999
2012-01-14T11:00:00Z,8133.8298859999995
2012-01-14T12:00:00Z,7835.995419999999
2012-01-14T13:00:00Z,8068.690604
2012-01-14T14:00:00Z,7427.0789
2012-01-14T15:00:00Z,7510.989722
2012-01-14T16:00:00Z,6933.0751199999995
2012-01-14T17:00:00Z,6579.103558
2012-01-14T18:00:00Z,6497.25892
2012-01-14T19:00:00Z,6594.985014
2012-01-14T20:00:00Z,6943.220878
2012-01-14T21:00:00Z,7316.716818
2012-01-14T22:00:00Z,7716.183804
2012-01-14T23:00:00Z,8027.966642
2012-01-15T00:00:00Z,8156.334000000001
2012-01-15T01:00:00Z,8197.838609999999
2012-01-15T02:00:00Z,8184.516428
2012-01-15T03:00:00Z,8213.773212
2012-01-15T04:00:00Z,8329.142192
2012-01-15T05:00:00Z,8561.602414
2012-01-15T06:00:00Z,8766.968936000001
2012-01-15T07:00:00Z,8866.371752
2012-01-15T08:00:00Z,8724.351018000001
2012-01-15T09:00:00Z,8533.853548
2012-01-15T10:00:00Z,8647.48154
2012-01-15T11:00:00Z,8154.887994
2012-01-15T12:00:00Z,7738.687264
2012-01-15T13:00:00Z,7899.8429400000005
2012-01-15T14:00:00Z,7297.988476
2012-01-15T15:00:00Z,7537.647956
2012-01-15T16:00:00Z,7056.242064
2012-01-15T17:00:00Z,6855.654932
2012-01-15T18:00:00Z,7180.638654
2012-01-15T19:00:00Z,8010.171166
2012-01-15T20:00:00Z,9346.34537
2012-01-15T21:00:00Z,10133.425544
2012-01-15T22:00:00Z,10731.229522
2012-01-15T23:00:00Z,11159.687224
2012-01-16T00:00:00Z,11533.127688
2012-01-16T01:00:00Z,11907.422948
2012-01-16T02:00:00Z,12341.883362
2012-01-16T03:00:00Z,12753.613968
2012-01-16T04:00:00Z,13142.263968
2012-01-16T05:00:00Z,13734.842262
2012-01-16T06:00:00Z,13918.591176
2012-01-16T07:00:00Z,13434.483826
2012-01-16T08:00:00Z,12834.679748
2012-01-16T09:00:00Z,12098.384086
2012-01-16T10:00:00Z,11641.277596
2012-01-16T11:00:00Z,10441.021864
2012-01-16T12:00:00Z,9449.042443999999
2012-01-16T13:00:00Z,9277.999198000001
2012-01-16T14:00:00Z,8453.435346
2012-01-16T15:00:00Z,8629.6723
2012-01-16T16:00:00Z,8041.487282
2012-01-16T17:00:00Z,7860.243924
2012-01-16T18:00:00Z,8233.090804
2012-01-16T19:00:00Z,9141.930976
2012-01-16T20:00:00Z,10499.92219
2012-01-16T21:00:00Z,11485.941716000001
2012-01-16T22:00:00Z,12417.505626
2012-01-16T23:00:00Z,13092.579976
2012-01-17T00:00:00Z,13692.091646
2012-01-17T01:00:00Z,14258.76137
2012-01-17T02:00:00Z,14810.70844
2012-01-17T03:00:00Z,15271.524504
2012-01-17T04:00:00Z,15602.998648
2012-01-17T05:00:00Z,15809.218588
2012-01-17T06:00:00Z,15732.716725999999
2012-01-17T07:00:00Z,15023.364934000001
2012-01-17T08:00:00Z,14159.082576
2012-01-17T09:00:00Z,13394.358054
2012-01-17T10:00:00Z,12789.224881999999
2012-01-17T11:00:00Z,11428.421043999999
2012-01-17T12:00:00Z,10233.606734
2012-01-17T13:00:00Z,9929.860212
2012-01-17T14:00:00Z,8980.012406
2012-01-17T15:00:00Z,9097.565664
2012-01-17T16:00:00Z,8517.491861999999
2012-01-17T17:00:00Z,8337.319948
2012-01-17T18:00:00Z,8572.346598
2012-01-17T19:00:00Z,9622.071157999999
2012-01-17T20:00:00Z,10921.724908
2012-01-17T21:00:00Z,11694.976102
2012-01-17T22:00:00Z,12166.154636
2012-01-17T23:00:00Z,12413.083805999999
2012-01-18T00:00:00Z,12548.861792
2012-01-18T01:00:00Z,12605.652654000001
2012-01-18T02:00:00Z,12709.29455
2012-01-18T03:00:00Z,12760.945966
2012-01-18T04:00:00Z,12860.412478
2012-01-18T05:00:00Z,12873.608358000001
2012-01-18T06:00:00Z,12533.164454000002
2012-01-18T07:00:00Z,11687.264646
2012-01-18T08:00:00Z,10800.801608
2012-01-18T09:00:00Z,10207.145734
2012-01-18T10:00:00Z,10068.248792
2012-01-18T11:00:00Z,9341.992844
2012-01-18T12:00:00Z,8747.624080000001
2012-01-18T13:00:00Z,8765.606636
2012-01-18T14:00:00Z,7988.106754
2012-01-18T15:00:00Z,8153.41807
2012-01-18T16:00:00Z,7635.6259580000005
2012-01-18T17:00:00Z,7389.822232
2012-01-18T18:00:00Z,7597.657118
2012-01-18T19:00:00Z,8577.132892
2012-01-18T20:00:00Z,9804.506962
2012-01-18T21:00:00Z,10329.890685999999
2012-01-18T22:00:00Z,10753.525679999999
2012-01-18T23:00:00Z,10982.183312000001
2012-01-19T00:00:00Z,11260.093420000001
2012-01-19T01:00:00Z,11430.236082
2012-01-19T02:00:00Z,11646.04159
2012-01-19T03:00:00Z,11804.106695999999
2012-01-19T04:00:00Z,11918.242572
2012-01-19T05:00:00Z,12014.46692
2012-01-19T06:00:00Z,11859.18706
2012-01-19T07:00:00Z,11298.050314
2012-01-19T08:00:00Z,10675.46599
2012-01-19T09:00:00Z,10224.81702
2012-01-19T10:00:00Z,10001.904278
2012-01-19T11:00:00Z,9231.279473999999
2012-01-19T12:00:00Z,8615.069552
2012-01-19T13:00:00Z,8620.152756
2012-01-19T14:00:00Z,7959.871397999999
2012-01-19T15:00:00Z,8174.304128
2012-01-19T16:00:00Z,7623.929574
2012-01-19T17:00:00Z,7459.229744
2012-01-19T18:00:00Z,7749.7559679999995
2012-01-19T19:00:00Z,8644.368856000001
2012-01-19T20:00:00Z,9836.658974
2012-01-19T21:00:00Z,10420.543114
2012-01-19T22:00:00Z,10764.102105999998
2012-01-19T23:00:00Z,10955.800358
2012-01-20T00:00:00Z,11073.987154
2012-01-20T01:00:00Z,11074.805177999999
2012-01-20T02:00:00Z,11096.859926000001
2012-01-20T03:00:00Z,11076.764662000001
2012-01-20T04:00:00Z,11082.394004
2012-01-20T05:00:00Z,11099.439058
2012-01-20T06:00:00Z,10959.332330000001
2012-01-20T07:00:00Z,10557.785661999998
2012-01-20T08:00:00Z,10146.802749999999
2012-01-20T09:00:00Z,9852.789088
2012-01-20T10:00:00Z,9586.885613999999
2012-01-20T11:00:00Z,8991.358436
2012-01-20T12:00:00Z,8556.338448
2012-01-20T13:00:00Z,8656.802916
2012-01-20T14:00:00Z,7955.007648
2012-01-20T15:00:00Z,8098.62802
2012-01-20T16:00:00Z,7511.821322
2012-01-20T17:00:00Z,7184.87912
2012-01-20T18:00:00Z,7229.194368
2012-01-20T19:00:00Z,7605.77444
2012-01-20T20:00:00Z,8238.237536
2012-01-20T21:00:00Z,8725.346438
2012-01-20T22:00:00Z,9215.041922
2012-01-20T23:00:00Z,9459.049436000001
2012-01-21T00:00:00Z,9554.383141999999
2012-01-21T01:00:00Z,9520.845752000001
2012-01-21T02:00:00Z,9497.083088
2012-01-21T03:00:00Z,9500.504988
2012-01-21T04:00:00Z,9658.894088000001
2012-01-21T05:00:00Z,9937.939242
2012-01-21T06:00:00Z,10092.913177999999
2012-01-21T07:00:00Z,10087.425987999999
2012-01-21T08:00:00Z,9714.346484
2012-01-21T09:00:00Z,9329.614172000001
2012-01-21T10:00:00Z,9305.307042
2012-01-21T11:00:00Z,8818.086652
2012-01-21T12:00:00Z,8437.479172
2012-01-21T13:00:00Z,8497.463812
2012-01-21T14:00:00Z,7782.156494
2012-01-21T15:00:00Z,7969.714768
2012-01-21T16:00:00Z,7321.193304
2012-01-21T17:00:00Z,6913.756506
2012-01-21T18:00:00Z,6833.962402
2012-01-21T19:00:00Z,6881.62601
2012-01-21T20:00:00Z,7252.087734
2012-01-21T21:00:00Z,7770.610924
2012-01-21T22:00:00Z,8350.471748
2012-01-21T23:00:00Z,8921.99322
2012-01-22T00:00:00Z,9423.808248
2012-01-22T01:00:00Z,9832.651141999999
2012-01-22T02:00:00Z,10172.208782
2012-01-22T03:00:00Z,10574.064268
2012-01-22T04:00:00Z,11094.699492
2012-01-22T05:00:00Z,11632.408889999999
2012-01-22T06:00:00Z,11911.656124000001
2012-01-22T07:00:00Z,12003.978006000001
2012-01-22T08:00:00Z,11581.826192
2012-01-22T09:00:00Z,10922.105164
2012-01-22T10:00:00Z,10549.693946
2012-01-22T11:00:00Z,9573.976242
2012-01-22T12:00:00Z,8741.908168
2012-01-22T13:00:00Z,8601.260441999999
2012-01-22T14:00:00Z,7892.989334
2012-01-22T15:00:00Z,8090.844929999999
2012-01-22T16:00:00Z,7599.692607999999
2012-01-22T17:00:00Z,7435.046448
2012-01-22T18:00:00Z,7903.57248
2012-01-22T19:00:00Z,8879.962513999999
2012-01-22T20:00:00Z,10176.95219
2012-01-22T21:00:00Z,11076.768754
2012-01-22T22:00:00Z,11826.148824
2012-01-22T23:00:00Z,12312.15103
2012-01-23T00:00:00Z,12829.803754
2012-01-23T01:00:00Z,13378.002403999999
2012-01-23T02:00:00Z,13959.11873
2012-01-23T03:00:00Z,14464.489271999999
2012-01-23T04:00:00Z,14878.234656
2012-01-23T05:00:00Z,15218.545832
2012-01-23T06:00:00Z,15199.096772
2012-01-23T07:00:00Z,14588.249282
2012-01-23T08:00:00Z,13797.176362
2012-01-23T09:00:00Z,12821.647452000001
2012-01-23T10:00:00Z,12202.144388
2012-01-23T11:00:00Z,10923.453172
2012-01-23T12:00:00Z,9788.086956
2012-01-23T13:00:00Z,9515.572236
2012-01-23T14:00:00Z,8539.697400000001
2012-01-23T15:00:00Z,8539.573167999999
2012-01-23T16:00:00Z,7879.249628
2012-01-23T17:00:00Z,7679.057654
2012-01-23T18:00:00Z,8010.7320660000005
2012-01-23T19:00:00Z,8996.361696
2012-01-23T20:00:00Z,10436.044714
2012-01-23T21:00:00Z,11414.628128
2012-01-23T22:00:00Z,12237.12026
2012-01-23T23:00:00Z,12892.212792
2012-01-24T00:00:00Z,13521.371308
2012-01-24T01:00:00Z,14186.9491
2012-01-24T02:00:00Z,14843.580058
2012-01-24T03:00:00Z,15368.23984
2012-01-24T04:00:00Z,15703.89112
2012-01-24T05:00:00Z,16052.272028
2012-01-24T06:00:00Z,16025.85605
2012-01-24T07:00:00Z,15227.093648
2012-01-24T08:00:00Z,14187.989038
2012-01-24T09:00:00Z,13079.785796
2012-01-24T10:00:00Z,12389.750852000001
2012-01-24T11:00:00Z,10987.468228
2012-01-24T12:00:00Z,9841.928732
2012-01-24T13:00:00Z,9511.705642
2012-01-24T14:00:00Z,8657.856404
2012-01-24T15:00:00Z,8768.884409999999
2012-01-24T16:00:00Z,8145.253408
2012-01-24T17:00:00Z,7973.850954
2012-01-24T18:00:00Z,8305.960122
2012-01-24T19:00:00Z,9252.385082
2012-01-24T20:00:00Z,10497.63947
2012-01-24T21:00:00Z,11252.518887999999
2012-01-24T22:00:00Z,11734.260146
2012-01-24T23:00:00Z,11958.326322
2012-01-25T00:00:00Z,12153.171562
2012-01-25T01:00:00Z,12336.811084
2012-01-25T02:00:00Z,12618.36423
2012-01-25T03:00:00Z,12922.006472000001
2012-01-25T04:00:00Z,13124.13108
2012-01-25T05:00:00Z,13134.011387999999
2012-01-25T06:00:00Z,12790.1571
2012-01-25T07:00:00Z,11946.504172
2012-01-25T08:00:00Z,11003.284516
2012-01-25T09:00:00Z,10394.887056
2012-01-25T10:00:00Z,10170.548374
2012-01-25T11:00:00Z,9417.447442
2012-01-25T12:00:00Z,8764.130006
2012-01-25T13:00:00Z,8770.421826
2012-01-25T14:00:00Z,7984.58179
2012-01-25T15:00:00Z,8094.20508
2012-01-25T16:00:00Z,7506.621084
2012-01-25T17:00:00Z,7239.03751
2012-01-25T18:00:00Z,7286.26991
2012-01-25T19:00:00Z,7525.740636
2012-01-25T20:00:00Z,7942.426364
2012-01-25T21:00:00Z,8216.65289
2012-01-25T22:00:00Z,8696.392314
2012-01-25T23:00:00Z,9045.8804940000009
2012-01-26T00:00:00Z,9279.258389999999
2012-01-26T01:00:00Z,9416.626026
2012-01-26T02:00:00Z,9400.226773999999
2012-01-26T03:00:00Z,9435.472498
2012-01-26T04:00:00Z,9527.131158
2012-01-26T05:00:00Z,9620.9499
2012-01-26T06:00:00Z,9729.623722
2012-01-26T07:00:00Z,9590.692031999999
2012-01-26T08:00:00Z,9202.040648
2012-01-26T09:00:00Z,8996.825794
2012-01-26T10:00:00Z,9027.64277
2012-01-26T11:00:00Z,8584.07439
2012-01-26T12:00:00Z,8220.10897
2012-01-26T13:00:00Z,8366.43174
2012-01-26T14:00:00Z,7709.348494
2012-01-26T15:00:00Z,7902.7893540000005
2012-01-26T16:00:00Z,7303.153704
2012-01-26T17:00:00Z,7126.154329999999
2012-01-26T18:00:00Z,7412.962493999999
2012-01-26T19:00:00Z,8205.555110000001
2012-01-26T20:00:00Z,9125.816444
2012-01-26T21:00:00Z,9796.188947999999
2012-01-26T22:00:00Z,10419.48886
2012-01-26T23:00:00Z,10840.742038
2012-01-27T00:00:00Z,11274.491156
2012-01-27T01:00:00Z,11650.51357
2012-01-27T02:00:00Z,12046.521596
2012-01-27T03:00:00Z,12474.221196
2012-01-27T04:00:00Z,12896.625354
2012-01-27T05:00:00Z,13327.590005999999
2012-01-27T06:00:00Z,13495.795102
2012-01-27T07:00:00Z,13031.068562
2012-01-27T08:00:00Z,12284.226696
2012-01-27T09:00:00Z,11521.05087
2012-01-27T10:00:00Z,10971.735413999999
2012-01-27T11:00:00Z,10060.790108000001
2012-01-27T12:00:00Z,9350.546945999999
2012-01-27T13:00:00Z,9241.351876
2012-01-27T14:00:00Z,8277.42827
